Formula,gfa,composition,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
Mg55Nd25Ni20,0,Mg55 Nd25 Ni20,Mg0.21854538064931495 Nd0.5895424210435279 Ni0.19191219830715717 ,Mg0.55Nd0.25Ni0.2,0.117970462,0.882170475,0.022958123,9.565,1.24385863,-0.008291315,61.16693,6116.693,-0.595767597,0.198229829,0.32875,3.85,11.06,2.5685,12,0,0,8,4,28.188,0.832289039,9.7629,-0.212967909,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.16693,3.85,3.95,48,27.2,0.5,1.5575,0.77,1.3875,2,0,1.6,1,0.434782609,0,0.347826087,0.217391304,0.022958123,0.025455078,0.090078781,0.104630198,0.117716503
Mg55Nd30Ni15,0,Mg55 Nd30 Ni15,Mg0.204261299216617 Nd0.6612120586097869 Ni0.134526642173596 ,Mg0.55Nd0.3Ni0.15,0.110131459,0.876299724,0.00739059,8.955,1.242148166,-0.008102577,65.44436,6544.436,-0.668036755,0.18366868,0.277725,3.5,10.68,2.5165,12,0,0,8,4,25.1615,0.834397094,7.951875,-0.193270986,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.44436,3.5,4.05,48,28.8,0.5,1.5825,0.77,1.349,2,0,1.2,1.2,0.454545455,0,0.272727273,0.272727273,0.00739059,0.014589353,0.076264845,0.09524217,0.112621833
Mg55Nd35Ni10,0,Mg55 Nd35 Ni10,Mg0.19172987383140913 Nd0.7240878353811627 Ni0.08418229078742816 ,Mg0.55Nd0.35Ni0.1,0.099361741,0.900017292,-0.00811901,8.065,1.240467195,-0.007702976,69.72179,6972.179,-0.78022553,0.160781672,0.21665,3.15,9.7,2.4645,12,0,0,8,4,22.135,0.799058908,5.8382,-0.15699335,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72179,3.15,4.15,48,30.4,0.5,1.6075,0.77,1.3105,2,0,0.8,1.4,0.476190476,0,0.19047619,0.333333333,-0.00811901,0.00811901,0.061237244,0.07311108,0.096105535
Mg60Nd10Ni30,0,Mg60 Nd10 Ni30,Mg0.31283773840389467 Nd0.30943112571387626 Ni0.377731135882229 ,Mg0.6Nd0.1Ni0.3,0.119729612,1.132647695,0.015078619,9.12,1.248076171,-0.007465521,46.61522,4661.522,-0.520783187,0.208281001,0.3909,4.5,7.92,2.578,12,0,0,8,4,34.383,0.774678812,12.3705,-0.207165778,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.61522,4.5,3.6,48,21.6,0.5,1.49,0.77,1.473,2,0,2.4,0.4,0.416666667,0,0.5,0.083333333,0.015078619,0.015078619,0.047140452,0.070240602,0.08272567
Mg60Nd15Ni25,0,Mg60 Nd15 Ni25,Mg0.2865443241804072 Nd0.42513604616776685 Ni0.288319629651826 ,Mg0.6Nd0.15Ni0.25,0.118158794,1.015223689,-0.004306608,9.18,1.246291757,-0.007795514,50.89265,5089.265,-0.558357863,0.204097639,0.361275,4.15,9.06,2.526,12,0,0,8,4,31.3565,0.805116335,11.178975,-0.212227781,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.89265,4.15,3.7,48,23.2,0.5,1.515,0.77,1.4345,2,0,2,0.6,0.434782609,0,0.434782609,0.130434783,-0.004306608,0.013549451,0.023570226,0.038342329,0.058030433
Mg60Nd20Ni20,0,Mg60 Nd20 Ni20,Mg0.26432805607677207 Nd0.5228993686432936 Ni0.21277257527993435 ,Mg0.6Nd0.2Ni0.2,0.113902567,0.95316835,-0.023736764,8.96,1.244538844,-0.007900549,55.17008,5517.008,-0.608962098,0.195557685,0.3216,3.8,9.6,2.474,12,0,0,8,4,28.33,0.825481158,9.6848,-0.207159569,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17008,3.8,3.8,48,24.8,0.5,1.54,0.77,1.396,2,0,1.6,0.8,0.454545455,0,0.363636364,0.181818182,-0.023736764,0.024029643,0.044019499,0.077003283,0.093679998
Mg60Nd25Ni15,0,Mg60 Nd25 Ni15,Mg0.2453088447270542 Nd0.606593951538088 Ni0.14809720373485788 ,Mg0.6Nd0.25Ni0.15,0.106941554,0.928679384,0.01442078,8.46,1.242816572,-0.007795514,59.44751,5944.751,-0.681634801,0.181292117,0.271875,3.45,9.54,2.422,12,0,0,8,4,25.3035,0.827226953,7.887975,-0.189361435,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.44751,3.45,3.9,48,26.4,0.5,1.565,0.77,1.3575,2,0,1.2,1,0.476190476,0,0.285714286,0.238095238,0.01442078,0.019527167,0.096362411,0.106661722,0.117388539
Mg60Nd30Ni10,0,Mg60 Nd30 Ni10,Mg0.22884289887130532 Nd0.6790528166837033 Ni0.09210428444499123 ,Mg0.6Nd0.3Ni0.1,0.096991956,0.937225511,-0.001095497,7.68,1.24112411,-0.007465521,63.72494,6372.494,-0.793576275,0.158763737,0.2121,3.1,8.88,2.37,12,0,0,8,4,22.277,0.79170405,5.7885,-0.154641563,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72494,3.1,4,48,28,0.5,1.59,0.77,1.319,2,0,0.8,1.2,0.5,0,0.2,0.3,-0.001095497,0.006464153,0.046770717,0.069250677,0.091623576
Mg65Nd5Ni30,0,Mg65 Nd5 Ni30,Mg0.3889434755752139 Nd0.17755759278375768 Ni0.4334989316410285 ,Mg0.65Nd0.05Ni0.3,0.112499402,1.364921902,0.021868147,8.185,1.248786005,-0.006576269,40.61837,4061.837,-0.519611951,0.20504675,0.37985,4.45,5.7,2.4835,12,0,0,8,4,34.525,0.768628434,12.2498,-0.194193622,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61837,4.45,3.45,48,19.2,0.5,1.4725,0.77,1.4815,2,0,2.4,0.2,0.434782609,0,0.52173913,0.043478261,0.021868147,0.021868147,0.040824829,0.079074008,0.099654034
Mg65Nd10Ni25,0,Mg65 Nd10 Ni25,Mg0.351887036203832 Nd0.32128172345742806 Ni0.32683124033873995 ,Mg0.65Nd0.1Ni0.25,0.112259433,1.155474483,0.002485469,8.355,1.246988971,-0.007123776,44.8958,4489.58,-0.565281236,0.201104418,0.351525,4.1,7.16,2.4315,12,0,0,8,4,31.4985,0.798716334,11.072475,-0.202370855,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8958,4.1,3.55,48,20.8,0.5,1.4975,0.77,1.443,2,0,2,0.4,0.454545455,0,0.454545455,0.090909091,0.002485469,0.010404264,0.023158847,0.042114877,0.063952588
Mg65Nd15Ni20,0,Mg65 Nd15 Ni20,Mg0.3212774511660104 Nd0.4400016024979444 Ni0.23872094633604501 ,Mg0.65Nd0.15Ni0.2,0.109104379,1.047293681,-0.016942137,8.245,1.245223787,-0.007370066,49.17323,4917.323,-0.619137336,0.192821784,0.31315,3.75,8.02,2.3795,12,0,0,8,4,28.472,0.8187024,9.5925,-0.200000177,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.17323,3.75,3.65,48,22.4,0.5,1.5225,0.77,1.4045,2,0,1.6,0.6,0.476190476,0,0.380952381,0.142857143,-0.016942137,0.02002485,0.047969137,0.064199142,0.075308527
Mg65Nd20Ni15,0,Mg65 Nd20 Ni15,Mg0.2955669770962604 Nd0.5397201830622859 Ni0.16471283984145377 ,Mg0.65Nd0.2Ni0.15,0.103093848,0.995092379,0.021447275,7.855,1.243489579,-0.007370066,53.45066,5345.066,-0.693435161,0.178845471,0.264725,3.4,8.28,2.3275,12,0,0,8,4,25.4455,0.820091404,7.809875,-0.184512869,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.45066,3.4,3.75,48,24,0.5,1.5475,0.77,1.366,2,0,1.2,0.8,0.5,0,0.3,0.2,0.021447275,0.024461287,0.102519286,0.104343846,0.107486704
Mg65Nd25Ni10,0,Mg65 Nd25 Ni10,Mg0.2736665980114707 Nd0.6246612351110178 Ni0.10167216687751145 ,Mg0.65Nd0.25Ni0.1,0.094002357,0.983556609,0.00592432,7.185,1.241785503,-0.007123776,57.72809,5772.809,-0.806181402,0.156662519,0.20625,3.05,7.94,2.2755,12,0,0,8,4,22.419,0.78438478,5.7246,-0.151738399,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.72809,3.05,3.85,48,25.6,0.5,1.5725,0.77,1.3275,2,0,0.8,1,0.526315789,0,0.210526316,0.263157895,0.00592432,0.01148436,0.046291005,0.058793063,0.079339196
Mg70Nd10Ni20,0,Mg70 Nd10 Ni20,Mg0.39404646707296914 Nd0.3340761777620079 Ni0.27187735516502315 ,Mg0.7Nd0.1Ni0.2,0.103449609,1.182533343,-0.01014258,7.42,1.24591351,-0.006666319,43.17638,4317.638,-0.622914467,0.19002013,0.3034,3.7,6.32,2.285,12,0,0,8,4,28.614,0.811951952,9.486,-0.191409185,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.17638,3.7,3.5,48,20,0.5,1.505,0.77,1.413,2,0,1.6,0.4,0.5,0,0.4,0.1,-0.01014258,0.016015126,0.029994232,0.037049917,0.05148072
Mg70Nd15Ni15,0,Mg70 Nd15 Ni15,Mg0.35852758714210725 Nd0.4559444225869324 Ni0.18552799027096034 ,Mg0.7Nd0.15Ni0.15,0.09848772,1.084673378,0.01975256,7.14,1.244167235,-0.006807574,47.45381,4745.381,-0.701823925,0.176326837,0.256275,3.35,6.9,2.233,12,0,0,8,4,25.5875,0.812989453,7.717575,-0.178656601,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.45381,3.35,3.6,48,21.6,0.5,1.53,0.77,1.3745,2,0,1.2,0.6,0.526315789,0,0.315789474,0.157894737,0.01975256,0.029211135,0.042213824,0.072391912,0.085077807
Mg70Nd20Ni10,0,Mg70 Nd20 Ni10,Mg0.32888250890564386 Nd0.5576591630125239 Ni0.11345832808183218 ,Mg0.7Nd0.2Ni0.1,0.090308081,1.044228556,0.012940443,6.58,1.24245142,-0.006666319,51.73124,5173.124,-0.817396719,0.154476051,0.1991,3,6.88,2.181,12,0,0,8,4,22.561,0.77709992,5.6465,-0.148226522,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.73124,3,3.7,48,23.2,0.5,1.555,0.77,1.336,2,0,0.8,0.8,0.555555556,0,0.222222222,0.222222222,0.012940443,0.017105566,0.034992711,0.068544984,0.088129095
Mg75Nd5Ni20,0,Mg75 Nd5 Ni20,Mg0.4902899525626064 Nd0.19398039727774932 Ni0.31572965015964427 ,Mg0.75Nd0.05Ni0.2,0.096760666,1.400322007,-0.003338091,6.485,1.246608066,-0.005715341,37.17953,3717.953,-0.610442039,0.18715052,0.29235,3.65,4.5,2.1905,12,0,0,8,4,28.756,0.805229009,9.3653,-0.181300968,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.17953,3.65,3.35,48,17.6,0.5,1.4875,0.77,1.4215,2,0,1.6,0.2,0.526315789,0,0.421052632,0.052631579,-0.003338091,0.012000472,0.023570226,0.034297525,0.051544591
Mg75Nd10Ni15,0,Mg75 Nd10 Ni15,Mg0.43970300764937903 Nd0.347931927473698 Ni0.21236506487692294 ,Mg0.75Nd0.1Ni0.15,0.092984561,1.215777938,-0.022805526,6.315,1.244849593,-0.006074109,41.45696,4145.696,-0.702523567,0.173734091,0.246525,3.3,5.4,2.1385,12,0,0,8,4,25.7295,0.805920115,7.611075,-0.171720781,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.45696,3.3,3.45,48,19.2,0.5,1.5125,0.77,1.383,2,0,1.2,0.4,0.555555556,0,0.333333333,0.111111111,-0.022805526,0.023976265,0.040144368,0.048549484,0.066096779
Mg75Nd15Ni10,0,Mg75 Nd15 Ni10,Mg0.39857861884678036 Nd0.47308600814398094 Ni0.12833537300923878 ,Mg0.75Nd0.15Ni0.1,0.085792596,1.128665386,0.019952872,5.865,1.243121911,-0.006074109,45.73439,4573.439,-0.825245142,0.152202082,0.19065,2.95,5.7,2.0865,12,0,0,8,4,22.703,0.769848303,5.5542,-0.144046382,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.73439,2.95,3.55,48,20.8,0.5,1.5375,0.77,1.3445,2,0,0.8,0.6,0.588235294,0,0.235294118,0.176470588,0.019952872,0.022723077,0.078895436,0.092124638,0.104004481
Mg75Nd20Ni5,0,Mg75 Nd20 Ni5,Mg0.364488834839444 Nd0.5768316370010129 Ni0.05867952815954308 ,Mg0.75Nd0.2Ni0.05,0.074598237,1.098033397,0.004474496,5.135,1.241424185,-0.005715341,50.01182,5001.182,-1.027034448,0.116676299,0.124725,2.6,5.4,2.0345,12,0,0,8,4,19.6765,0.648162937,3.194675,-0.091369958,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01182,2.6,3.65,48,22.4,0.5,1.5625,0.77,1.306,2,0,0.4,0.8,0.625,0,0.125,0.25,0.004474496,0.007634948,0.044031529,0.059275404,0.067968946
Mg80Nd0Ni20,0,Mg80 Ni20,Mg0.6235512791075045 Ni0.3764487208924954 ,Mg0.8Ni0.2,0.088772846,1.761646403,0.003471327,5.44,1.150603582,-0.004160346,31.18268,3118.268,-0.527921244,0.184210526,0.28,3.6,2.56,2.096,8,0,0,8,0,28.898,0.79853277,9.2304,-0.169584168,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.18268,3.6,3.2,16,15.2,0.15,1.47,0.6,1.43,2,0,1.6,0,0.555555556,0,0.444444444,0,0.003471327,0.007980887,0,0.120529565,0.29822929
Mg80Nd10Ni10,0,Mg80 Nd10 Ni10,Mg0.4893106115778682 Nd0.3629867374779616 Ni0.14770265094417018 ,Mg0.8Nd0.1Ni0.1,0.080289055,1.256503423,0.026961605,5.04,1.243797025,-0.005312911,39.73754,3973.754,-0.824175759,0.149838037,0.1809,2.9,4.4,1.992,12,0,0,8,4,22.845,0.762628772,5.4477,-0.13913604,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.73754,2.9,3.4,48,18.4,0.5,1.52,0.77,1.353,2,0,0.8,0.4,0.625,0,0.25,0.125,0.026961605,0.028336893,0.093749279,0.108713417,0.114750505
Mg83Nd5Ni12,0,Mg83 Nd5 Ni12,Mg0.5859440466372325 Nd0.20948077314412394 Ni0.20457518021864352 ,Mg0.83Nd0.05Ni0.12,0.0790426,1.457494107,-0.023603587,4.6354,1.244899403,-0.00464646,34.428458,3442.8458,-0.743703407,0.158008231,0.19715,3.01,3.3096,1.9561,12,0,0,8,4,24.1408,0.77916149,6.226964,-0.147384099,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.428458,3.01,3.27,48,16.32,0.5,1.4995,0.77,1.3735,2,0,0.96,0.2,0.632911392,0,0.303797468,0.063291139,-0.023603587,0.024661917,0.080381323,0.088717481,0.10388236
Mg85Nd5Ni10,0,Mg85 Nd5 Ni10,Mg0.6122948285882713 Nd0.21375081541011753 Ni0.17395435600161108 ,Mg0.85Nd0.05Ni0.1,0.07354372,1.477582547,-0.028683921,4.105,1.244476812,-0.0043082,33.74069,3374.069,-0.796534678,0.147380985,0.16985,2.85,2.98,1.8975,12,0,0,8,4,22.987,0.755440178,5.327,-0.133430975,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.74069,2.85,3.25,48,16,0.5,1.5025,0.77,1.3615,2,0,0.8,0.2,0.666666667,0,0.266666667,0.066666667,-0.028683921,0.028703549,0.101027776,0.112798843,0.120504584
Mg85Nd10Ni5,0,Mg85 Nd10 Ni5,Mg0.5434053551306588 Nd0.37940329506035536 Ni0.07719134980898582 ,Mg0.85Nd0.1Ni0.05,0.064132097,1.298104833,0.018474914,3.595,1.242755619,-0.0043082,38.01812,3801.812,-1.047478184,0.112515565,0.106525,2.5,3.32,1.8455,12,0,0,8,4,19.9605,0.634599141,2.995875,-0.086550566,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.01812,2.5,3.35,48,17.6,0.5,1.5275,0.77,1.323,2,0,0.4,0.4,0.714285714,0,0.142857143,0.142857143,0.018474914,0.020240448,0.061237244,0.078335481,0.106669148
